```csv
customer_id,full_name,email,country,registered_at
325,Univ.Prof. Sylvio Gutknecht,rene60@example.com,ES,2023-07-17
274,Ekkehard Tintzmann B.A.,karzarnulf@example.org,FR,2022-11-10
455,Bela Förster B.A.,helmutjockel@example.org,UNKNOWN,2025-03-07
302,Berta Winkler MBA.,stumpfraissa@example.net,BE,2023-11-05
209,Dr. Stanislaw Noack MBA.,neureutherrene@example.net,UNKNOWN,2022-09-18
498,Ing. Inka Hettner,rosekaspar@example.org,ES,2021-10-24
410,Univ.Prof. Peter Henk B.Sc.,carlobender@example.net,UNKNOWN,2024-12-03
390,Frida Rust,vogtdieter@example.org,CH,2022-11-05
370,Ing. Bodo Hamann B.A.,ingriedhering@example.com,IT,2020-11-01
506,Gereon Lorch B.En.g,IVONNESAEUBERLICH@example.com,UNKNOWN,2025-02-05
418,Fadime Caspar,gweihmann@example.net,UNKNOWN,2021-02-13
93,Moritz Gunpf,etzoldewa@example.net,AT,2024-08-18
483,Veronika Rudolph B.Sc.,rudolph50@example.com,IT,2025-06-06
222,Antonios Roskoth-Hering,cosimakarge@example.net,PL,2022-09-26
479,Mirja Beier,dursunzirme@example.com,PL,2024-10-21
169,Carla Döhn-Seidel,kordula67@example.org,CH,2020-12-09
316,Mechthilde Wiek-Loos,georgwerner@example.net,GB,2020-04-23
58,Jessica Seip,yilmazstumpf@example.net,FR,2022-07-29
407,Alexandros Neureuther,warmerhans-georg@example.com,BE,2023-10-03
363,Gerda Schottin,mklemm@example.com,GB,2021-07-24
164,Axel Pieper,hans-uwespeer@example.net,GB,2025-09-27
218,Wencke Wesack B.Sc.,jesselryszard@example.net,FR,2025-04-21
384,Dorothee Karz,mzimmer@example.net,NL,2025-09-21
41,Ulrich Stiffel,eckbaueryasmin@example.com,PL,2023-04-28
471,Henriette Ernst,dietlindgutknecht@example.org,IT,2020-02-09
134,Univ.Prof. Tino Seip B.A.,fmende@example.net,DE,2021-06-20
415,Dietmar Fritsch-Beckmann,foerstervalentin@example.net,PL,2024-03-31
516,Hans-Michael X. Schenk B.A.,JAENTSCHARTUR@example.org,UNKNOWN,2023-11-22
246,Raimund Schottin B.Sc.,ottojaroslaw@example.net,AT,2023-11-08
33,Deborah Schacht B.Sc.,hoelzenbecherandreas@example.com,FR,2022-08-08
343,Ivana Schenk,lstey@example.net,CH,2023-08-26
213,Herr Phillip Baum B.Eng.,reinhardtloewer@example.net,FR,2020-04-09
3,Kirsten Martin,sabina00@example.com,AT,2023-12-15
11,Valeri Stolze,ziegertmarianna@example.com,DE,2020-01-27
98,Heinz-Dieter Wirth B.A.,lillimeister@example.com,DE,2022-12-10
260,Prof. Melissa Henschel,pschueler@example.org,DE,2020-08-13
124,Hiltraud Zänker-Eberth,slobodanehlert@example.com,DE,2023-03-04
59,Florian Johann,meinolf46@example.net,BE,2020-10-15
1,Bartholomäus Caspar,martine24@example.com,DE,2025-02-25
117,Rosa Müller,anett92@example.org,FR,2020-05-17
195,Eva-Maria Scholz,bscheibe@example.net,GB,2020-11-03
18,Vanessa Schmiedt,hoerlemichel@example.com,PL,2020-04-05
460,Elly Röhricht B.Sc.,theres26@example.com,IT,2024-01-09
211,Prof. Hanspeter Röhrdanz B.Sc.,hheuser@example.com,PL,2022-06-14
493,Rose-Marie Zimmer,aalbers@example.com,AT,2020-06-02
81,Gunnar Seip,ebinner@example.org,PL,2020-07-19
241,Hansjörg Beckmann MBA.,ekarge@example.org,AT,2023-11-07
385,Gertraud Gertz,zwagner@example.net,DE,2023-05-15
509,Isabell Jukn,vollbrechtsigrun@example.org,ES,2020-01-24
351,Emilia Wohlgemut,nbinner@example.net,IT,2025-10-17
386,Balthasar Mentzel B.Eng.,hans-gerhard71@example.net,ES,2025-04-12
61,Prof. Fredi Bolander B.Sc.,steuermaria@example.com,BE,2023-02-06
75,Pia Heydrich B.A.,annegret91@example.com,GB,2025-07-06
166,Mariele Lachmann MBA.,johannhinrich@example.org,BE,2022-12-05
423,Dr. Gisbert Knappe B.Eng.,kargemareike@example.org,BE,2021-02-11
199,Isabell Junk,vollbrechtsigrun@example.org,ES,2020-01-24
186,Dipl.-Ing. Veronica Steckel B.Eng.,alberscosimo@example.org,FR,2020-03-13
126,Cathrin Oderwald B.A.,fritz04@example.net,IT,2021-08-04
6,Dipl.-Ing. Rocco Liebelt,lisbeth95@example.com,IT,2023-10-16
477,Univ.Prof. Filippo Tlustek,schomberjulius@example.com,NL,2022-11-07
113,Edward Jungfer-Hendriks,schmiedtfriedrich-wilhelm@example.net,DE,2022-07-06
229,Ekrem Davids B.Eng.,solveig50@example.org,FR,2022-12-02
87,Hülya Fechner,zehlert@example.com,IT,2022-07-18
62,Gisbert Klemm B.Sc.,utz52@example.com,PL,2023-10-05
26,Hans-Jochen Lange,emmerichpeukert@example.net,ES,2020-09-29
182,Zdenka Weimer,rhettner@example.net,CH,2022-02-16
393,Dipl.-Ing. Pedro Schwital B.Sc.,mirjana79@example.net,NL,2025-11-13
414,Prof. Annita Hendriks,pascale14@example.net,IT,2022-07-07
431,Tülay Renner-Hamann,mrudolph@example.net,PL,2024-03-16
430,Jens Otto-Röhricht,cziegert@example.net,IT,2021-01-21
198,Heinz-Günter Gute-Döhn,mirco46@example.org,GB,2022-02-07
495,Toralf Drubin B.Sc.,nasersigrid@example.org,ES,2020-11-11
290,Greta Hoffmann,apieper@example.org,GB,2025-09-17
352,Cora Trüb-Conradi,hjopich@example.com,CH,2024-06-03
154,Magrit Jäntsch,grein-grothgerold@example.org,CH,2020-03-30
151,Prof. Anneli Putz B.Eng.,silvana08@example.net,IT,2021-10-09
468,Juliana Biggen-Kranz,tritter@example.net,ES,2023-01-17
333,Chantal Hornig-Martin,ernest76@example.org,CH,2023-03-09
311,Karl-Ludwig Rädel,ehendriks@example.net,IT,2021-09-02
32,Sieghard Wohlgemut B.Sc.,abonbach@example.net,UNKNOWN,2024-02-17
72,Zeki Faust,maximilianhermann@example.org,FR,2023-07-30
439,Hulda Bauer,edobes@example.org,IT,2020-06-21
467,Gunter Drewes,fridolinmuelichen@example.net,IT,2024-04-26
485,Univ.Prof. Sina Hartmann B.Eng.,xschmidt@example.com,FR,2022-05-28
342,Wenke Hentschel,marliesehoevel@example.org,AT,2020-03-19
230,Claire Sorgatz,jens-uwehesse@example.com,NL,2024-05-11
345,Siegmar Börner-Scheibe,ronald42@example.net,NL,2024-06-11
190,Herr Ekrem Staude B.A.,emineackermann@example.org,FR,2021-01-18
472,Jan-Peter Plath-Koch II,xpreiss@example.org,NL,2024-07-09
453,Violetta Höfig,hellwigkatharine@example.org,ES,2021-12-08
162,Undine Gorlitz,sontagnermin@example.org,CH,2021-01-24
68,Janett Gertz-Heser,thies71@example.org,GB,2022-09-04
239,Pius Stiebitz B.Eng.,ischaaf@example.org,GB,2020-06-01
419,Asta Junk,cortmann@example.com,FR,2020-08-16
88,Karl-Ludwig Ditschlerin,sheydrich@example.net,FR,2024-02-28
223,Tilo Hahn,grein-grothotfried@example.org,BE,2020-02-11
507,DIPL.-ING. PEDRO SCHWITAL B.SC.,mirj.ana79@example.net,NL,2025-11-13
408,Frau Elfi Tschentscher,butteevelyne@example.net,GB,2024-03-10
364,Gereon Lorch B.Eng.,ivonnesaeuberlich@example.com,UNKNOWN,2025-02-05
83,Marit Rädel,fredykoehler@example.com,PL,2020-01-05
270,Utz Radisch-Schönland,hans-hinrichweihmann@example.org,DE,2025-06-01
47,Ing. Wera Rogge B.Eng.,wesackmaria-theresia@example.net,NL,2021-11-30
456,Ing. Sarina Reichmann,lorenzohess@example.com,NL,2023-03-24
470,Burkard Stolze,frankeroselinde@example.net,ES,2025-05-18
360,Hans-Dietrich Löchel,gerhartdobes@example.net,BE,2021-10-28
200,Edwin Hornig,zobelthoralf@example.net,IT,2021-11-22
153,Nicolai Kallert,dziegert@example.org,GB,2021-12-10
505,frau kerstin jungfer,marielescheibe@example.com,BE,2024-08-08
445,Nuray Knappe,guntram70@example.net,BE,2022-06-27
10,Felizitas Trapp,ujockel@example.org,GB,2024-02-27
99,Isabelle Schmidtke-Hermighausen,concettamuelichen@example.com,GB,2021-08-19
90,Kurt Rohleder,heinfriedgude@example.com,PL,2024-12-06
250,Claudia Heinrich-Schenk,anne64@example.com,ES,2021-02-17
317,Prof. Ingetraut Wiek B.A.,stjepanmoechlichen@example.net,IT,2024-09-12
492,Kuno Grein Groth,neuschaeferheinz-walter@example.net,AT,2021-12-28
20,Hugo Hecker-Davids,mechthilde10@example.com,PL,2021-01-31
518,HANNAH SCHOLL,mosemannraymond@example.org,BE,2025-05-01
129,Ing. Ute Barth,qroskoth@example.net,CH,2022-04-20
438,Karola Gotthard,gero40@example.org,NL,2025-11-18
478,Heinz-Willi Heß B.Eng.,uhamann@example.net,GB,2023-05-07
```
