Looking through the data, I need to identify fuzzy duplicates - same person with name/email variations.

Found duplicates:
- 393/507: Pedro Schwital (mirjana79 vs mirj.ana79@example.net) - same person, keep 393
- 506/364: Gereon Lorch (B.En.g vs B.Eng., IVONNESAEUBERLICH case diff) - same person, keep 364
- 60/516: Hans-Michael Schenk (with/without middle initial X., JAENTSCHARTUR case diff) - same person, keep 60

```csv
customer_id,full_name,email,country,registered_at
187,Curt Baum,jens10@example.net,PL,2024-12-25
90,Kurt Rohleder,heinfriedgude@example.com,PL,2024-12-06
410,Univ.Prof. Peter Henk B.Sc.,carlobender@example.net,UNKNOWN,2024-12-03
171,Rosmarie Johann-Förster,juergenhethur@example.com,IT,2024-11-04
8,Ursel Ortmann,gesine77@example.com,GB,2024-10-29
479,Mirja Beier,dursunzirme@example.com,PL,2024-10-21
475,Inka Bohlander-Davids,eklemt@example.org,PL,2024-10-19
322,Reinhold Tlustek,senol87@example.net,GB,2024-10-14
362,Corinna Zorbach,gertzjanna@example.com,DE,2024-09-29
317,Prof. Ingetraut Wiek B.A.,stjepanmoechlichen@example.net,IT,2024-09-12
323,Erica Atzler-Vollbrecht,rotraudaustermuehle@example.com,AT,2024-09-07
76,Dorothee Bloch-Krein,nniemeier@example.com,UNKNOWN,2024-08-19
93,Moritz Gunpf,etzoldewa@example.net,AT,2024-08-18
70,Frau Kerstin Jungfer,marielescheibe@example.com,BE,2024-08-08
102,Richard Baum,luisbohlander@example.com,GB,2024-07-15
472,Jan-Peter Plath-Koch II,xpreiss@example.org,NL,2024-07-09
224,Dipl.-Ing. Lisette Fischer B.Sc.,uboerner@example.org,BE,2024-07-04
345,Siegmar Börner-Scheibe,ronald42@example.net,NL,2024-06-11
27,Herr Berend Bärer B.A.,egonharloff@example.org,NL,2024-06-05
352,Cora Trüb-Conradi,hjopich@example.com,CH,2024-06-03
248,Karolina Neureuther,ometz@example.net,ES,2024-05-11
230,Claire Sorgatz,jens-uwehesse@example.com,NL,2024-05-11
179,Prof. Tino Hermighausen B.Eng.,giorgio09@example.com,IT,2024-05-09
144,Dr. Klaus-Michael Mosemann B.A.,lhethur@example.org,UNKNOWN,2024-05-06
463,Mechtild Sontag,georgine85@example.com,BE,2024-05-01
469,Univ.Prof. German Losekann B.Sc.,krokereric@example.net,IT,2024-04-26
467,Gunter Drewes,fridolinmuelichen@example.net,IT,2024-04-26
155,Bernhardine Heydrich,koehlerlena@example.org,BE,2024-04-16
122,Dr. Karl Heinz Grein Groth B.Sc.,suessebierruben@example.org,DE,2024-04-03
415,Dietmar Fritsch-Beckmann,foerstervalentin@example.net,PL,2024-03-31
105,Mirella Bolzmann-Schulz,pholsten@example.org,PL,2024-03-19
431,Tülay Renner-Hamann,mrudolph@example.net,PL,2024-03-16
382,Univ.Prof. Donald Zänker B.Eng.,hmueller@example.net,FR,2024-03-15
408,Frau Elfi Tschentscher,butteevelyne@example.net,GB,2024-03-10
7,Dipl.-Ing. Oliver Warmer,hsoelzer@example.org,IT,2024-03-02
88,Karl-Ludwig Ditschlerin,sheydrich@example.net,FR,2024-02-28
10,Felizitas Trapp,ujockel@example.org,GB,2024-02-27
32,Sieghard Wohlgemut B.Sc.,abonbach@example.net,UNKNOWN,2024-02-18
232,Annett Kroker-Budig,eiteljungfer@example.com,UNKNOWN,2024-02-11
91,Mariusz Etzler,weimerjonas@example.net,ES,2024-01-16
515,Elly Röhricht .BSc.,theres26@example.com,IT,2024-01-09
103,Reingard Ullrich,marie-louise71@example.com,FR,2024-01-02
48,Hans-Wolfgang Stahr MBA.,johannvito@example.net,PL,2023-12-19
406,Univ.Prof. Ayse Hecker MBA.,arnold54@example.net,FR,2023-12-18
3,Kirsten Martin,sabina00@example.com,AT,2023-12-15
271,Berndt Bien B.Sc.,zbruder@example.net,ES,2023-12-04
437,Ahmed Mangold,edward51@example.com,CH,2023-11-24
60,Hans-Michael Schenk B.A.,jaentschartur@example.org,UNKNOWN,2023-11-22
426,Kreszentia Karge,olivia76@example.com,GB,2023-11-15
136,Marie Atzler,cscheel@example.org,CH,2023-11-13
246,Raimund Schottin B.Sc.,ottojaroslaw@example.net,AT,2023-11-08
241,Hansjörg Beckmann MBA.,ekarge@example.org,AT,2023-11-07
302,Berta Winkler MBA.,stumpfraissa@example.net,BE,2023-11-05
320,Mato Ebert,alexwinkler@example.net,AT,2023-11-01
6,Dipl.-Ing. Rocco Liebelt,lisbeth95@example.com,IT,2023-10-16
62,Gisbert Klemm B.Sc.,utz52@example.com,PL,2023-10-05
407,Alexandros Neureuther,warmerhans-georg@example.com,BE,2023-10-03
392,Ditmar Zimmer,scholzerkan@example.net,DE,2023-09-23
28,Insa Jessel MBA.,hedywesack@example.org,NL,2023-09-09
231,Evi Rosemann,anna-marie98@example.com,NL,2023-09-05
343,Ivana Schenk,lstey@example.net,CH,2023-08-26
80,Ferdi Döring,heinz-werner20@example.org,PL,2023-08-20
127,Marco Lehmann-Roskoth,thoralf77@example.org,CH,2023-08-07
269,Liliana Speer,yschaaf@example.com,IT,2023-08-01
72,Zeki Faust,maximilianhermann@example.org,FR,2023-07-30
489,Alexandros Schwital,ebaerer@example.org,PL,2023-07-25
325,Univ.Prof. Sylvio Gutknecht,rene60@example.com,ES,2023-07-17
424,Günter Tschentscher,klaeresuessebier@example.org,PL,2023-07-12
276,Dr. Karl Hellwig B.A.,ibinner@example.net,FR,2023-06-11
385,Gertraud Gertz,zwagner@example.net,DE,2023-05-15
478,Heinz-Willi Heß B.Eng.,uhamann@example.net,GB,2023-05-07
405,Sepp Neuschäfer,waltherruppersberger@example.com,GB,2023-04-30
330,Valentina Meister,tamaragraf@example.net,AT,2023-04-28
41,Ulrich Stiffel,eckbaueryasmin@example.com,PL,2023-04-28
313,Catherine Schäfer-Stiffel,xjunitz@example.org,FR,2023-04-19
503,Herr  Alban  Kusch,janeroskoth@example.net,ES,2023-04-13
456,Ing. Sarina Reichmann,lorenzohess@example.com,NL,2023-03-24
65,Ing. Christoph Ernst,julianrogner@example.net,BE,2023-03-20
333,Chantal Hornig-Martin,ernest76@example.org,CH,2023-03-09
64,Herr Till Hellwig,wgrein-groth@example.net,ES,2023-03-07
124,Hiltraud Zänker-Eberth,slobodanehlert@example.com,DE,2023-03-04
181,Horst Käster,timmbiggen@example.org,CH,2023-02-15
61,Prof. Fredi Bolander B.Sc.,steuermaria@example.com,BE,2023-02-06
366,Lisbeth Winkler,sandy58@example.net,NL,2023-01-27
44,Christa-Maria Franke,ptlustek@example.com,PL,2023-01-18
468,Juliana Biggen-Kranz,tritter@example.net,ES,2023-01-17
167,Hans-Rainer Bähr,weinholdmareile@example.com,PL,2023-01-02
300,Halina Mans,kensyelisabeth@example.net,IT,2022-12-13
98,Heinz-Dieter Wirth B.A.,lillimeister@example.com,DE,2022-12-10
166,Mariele Lachmann MBA.,johannhinrich@example.org,BE,2022-12-05
229,Ekrem Davids B.Eng.,solveig50@example.org,FR,2022-12-02
252,Ing. Nick Stoll,cordulasager@example.com,DE,2022-11-20
274,Ekkehard Tintzmann B.A.,karzarnulf@example.org,FR,2022-11-10
477,Univ.Prof. Filippo Tlustek,schomberjulius@example.com,NL,2022-11-07
390,Frida Rust,vogtdieter@example.org,CH,2022-11-05
474,Cengiz Boucsein,christa-mariahesse@example.net,AT,2022-10-05
222,Antonios Roskoth-Hering,cosimakarge@example.net,PL,2022-09-26
268,Dr. Paulo Killer,rjunitz@example.net,DE,2022-09-23
209,Dr. Stanislaw Noack MBA.,neureutherrene@example.net,UNKNOWN,2022-09-18
68,Janett Gertz-Heser,thies71@example.org,GB,2022-09-05
92,Paul Wirth,martinefechner@example.net,GB,2022-08-29
31,Marliese Köhler,ali61@example.org,PL,2022-08-08
288,Conny Rosemann,fkarz@example.com,AT,2022-08-08
33,Deborah Schacht B.Sc.,hoelzenbecherandreas@example.com,FR,2022-08-08
331,Rebekka Reichmann,kabusandres@example.com,AT,2022-08-05
374,Dr. Gunnar Krein B.A.,gretlfroehlich@example.net,BE,2022-08-04
58,Jessica Seip,yilmazstumpf@example.net,FR,2022-07-29
159,Salih Conradi,nikolajtrub@example.org,AT,2022-07-23
446,Mirko Sölzer,harri00@example.net,IT,2022-07-22
87,Hülya Fechner,zehlert@example.com,IT,2022-07-18
86,Prof. Bernfried Flantz,hakankostolzin@example.org,NL,2022-07-12
414,Prof. Annita Hendriks,pascale14@example.net,IT,2022-07-07
113,Edward Jungfer-Hendriks,schmiedtfriedrich-wilhelm@example.net,DE,2022-07-06
315,Ricarda Aumann,juettnerandrej@example.com,BE,2022-07-04
172,Prof. Wilhelm Jessel B.Eng.,eortmann@example.com,IT,2022-07-04
445,Nuray Knappe,guntram70@example.net,BE,2022-06-27
211,Prof. Hanspeter Röhrdanz B.Sc.,hheuser@example.com,PL,2022-06-14
359,Andre Juncken B.Eng.,othmarbinner@example.com,UNKNOWN,2022-06-03
485,Univ.Prof. Sina Hartmann B.Eng.,xschmidt@example.com,FR,2022-05-28
358,Ria Stadelmann,mwende@example.org,GB,2022-04-30
110,Andrey Kraushaar,okuehnert@example.net,DE,2022-04-27
129,Ing. Ute Barth,qroskoth@example.net,CH,2022-04-20
216,Herr Hartwig Hövel,adamschueler@example.org,DE,2022-04-07
243,Dipl.-Ing. Hermann-Josef Hellwig MBA.,hartwig76@example.org,ES,2022-04-03
21,Janina Pieper-Junken,patriziakarge@example.com,UNKNOWN,2022-03-24
214,Nikolas Segebahn-Beyer,haeringarne@example.net,AT,2022-02-28
182,Zdenka Weimer,rhettner@example.net,CH,2022-02-16
298,Siegmar Hövel MBA.,flantzadelinde@example.org,DE,2022-02-15
198,Heinz-Günter Gute-Döhn,mirco46@example.org,GB,2022-02-07
296,Eckhard Atzler-Eckbauer,ftschentscher@example.org,GB,2022-01-31
465,Rosl Mohaupt,casparelisa@example.org,IT,2022-01-30
189,Dr. Thorsten Fröhlich MBA.,ruppertkarl-ernst@example.org,FR,2022-01-14
492,Kuno Grein Groth,neuschaeferheinz-walter@example.net,AT,2021-12-28
38,Prof. Sonia Müller MBA.,sstiffel@example.com,CH,2021-12-20
153,Nicolai Kallert,dziegert@example.org,GB,2021-12-10
453,Violetta Höfig,hellwigkatharine@example.org,ES,2021-12-08
47,Ing. Wera Rogge B.Eng.,wesackmaria-theresia@example.net,NL,2021-11-30
200,Edwin Hornig,zobelthoralf@example.net,IT,2021-11-22
208,Franz-Xaver Schenk,paolajunitz@example.com,NL,2021-11-11
360,Hans-Dietrich Löchel,gerhartdobes@example.net,BE,2021-10-28
498,Ing. Inka Hettner,rosekaspar@example.org,ES,2021-10-24
151,Prof. Anneli Putz B.Eng.,silvana08@example.net,IT,2021-10-09
348,Patrizia Sauer B.A.,rezahoefig@example.org,PL,2021-09-29
311,Karl-Ludwig Rädel,ehendriks@example.net,IT,2021-09-02
259,Ilka Dietz,guteilona@example.com,BE,2021-08-29
462,Adelgunde Hövel,jhenck@example.org,CH,2021-08-25
99,Isabelle Schmidtke-Hermighausen,concettamuelichen@example.com,GB,2021-08-19
126,Cathrin Oderwald B.A.,fritz04@example.net,IT,2021-08-04
363,Gerda Schottin,mklemm@example.com,GB,2021-07-24
368,Sahin Kühnert B.Sc.,arminnohlmans@example.net,DE,2021-07-21
119,Muharrem Reuter,alorch@example.org,AT,2021-07-19
4,Theres Kramer,kputz@example.net,ES,2021-07-05
434,Marina Heydrich B.Eng.,freia12@example.org,AT,2021-07-05
134,Univ.Prof. Tino Seip B.A.,fmende@example.net,DE,2021-06-20
168,Ing. Heiner Heidrich B.Sc.,gunarehlert@example.net,ES,2021-06-16
402,Ing. Jann Weinhold,evaeberth@example.org,UNKNOWN,2021-06-06
451,Ilias Koch II-Schuster,antoinette41@example.net,UNKNOWN,2021-05-14
283,Giuseppe Biggen,lidija03@example.net,ES,2021-04-13
133,Inna Schmiedt-Wilms,sigrid85@example.org,GB,2021-04-01
194,Ralph Jessel,muelichenalina@example.net,AT,2021-03-11
400,Frau Sylvia Kaul B.Eng.,gundulaklemm@example.org,NL,2021-03-02
157,Mandy Fischer,ringkatarzyna@example.org,AT,2021-03-01
146,Ottmar Thies B.A.,aschmiedecke@example.net,IT,2021-02-19
250,Claudia Heinrich-Schenk,anne64@example.com,ES,2021-02-17
191,Mariusz Hendriks B.Eng.,helga13@example.net,BE,2021-02-13
418,Fadime Caspar,gweihmann@example.net,UNKNOWN,2021-02-13
423,Dr. Gisbert Knappe B.Eng.,kargemareike@example.org,BE,2021-02-11
112,Nadeshda Tintzmann B.A.,andree07@example.org,DE,2021-02-05
78,Dipl.-Ing. Karolina Mentzel,doerrtony@example.net,IT,2021-02-02
20,Hugo Hecker-Davids,mechthilde10@example.com,PL,2021-01-31
162,Undine Gorlitz,sontagnermin@example.org,CH,2021-01-24
430,Jens Otto-Röhricht,cziegert@example.net,IT,2021-01-21
190,Herr Ekrem Staude B.A.,emineackermann@example.org,FR,2021-01-18
35,Milica Mitschke-Etzold,rigo14@example.org,UNKNOWN,2021-01-17
436,Alma Tlustek,halildrubin@example.com,ES,2021-01-01
169,Carla Döhn-Seidel,kordula67@example.org,CH,2020-12-09
495,Toralf Drubin B.Sc.,nasersigrid@example.org,ES,2020-11-11
195,Eva-Maria Scholz,bscheibe@example.net,GB,2020-11-04
370,Ing. Bodo Hamann B.A.,ingriedhering@example.com,IT,2020-11-01
101,Prof. Mato Sorgatz B.A.,olga38@example.com,IT,2020-10-31
258,Henry Hahn,hellmut14@example.org,UNKNOWN,2020-10-24
409,Timo Hofmann,pheydrich@example.com,CH,2020-10-19
59,Florian Johann,meinolf46@example.net,BE,2020-10-15
266,Liliane Köhler-Beier,ynohlmans@example.net,GB,2020-10-09
441,Ing. Mirjana Kraus MBA.,fgumprich@example.net,DE,2020-10-06
447,Miroslawa Dippel-Rudolph,horst-dieterholzapfel@example.org,CH,2020-09-30
26,Hans-Jochen Lange,emmerichpeukert@example.net,ES,2020-09-29
454,Marcel Graf,hoefigriza@example.com,DE,2020-09-27
401,Luise Klapp-Schulz,jbeyer@example.com,PL,2020-09-12
432,Hans-Christian Ring,hellwigtheobald@example.com,BE,2020-09-01
504,Asta X. Junk,cortmann@example.com,FR,2020-08-16
260,Prof. Melissa Henschel,pschueler@example.org,DE,2020-08-13
40,Arif Klemm,beatrixfinke@example.com,PL,2020-07-26
81,Gunnar Seip,ebinner@example.org,PL,2020-07-19
439,Hulda Bauer,edobes@example.org,IT,2020-06-21
118,Ilka Schulz,keudelgudula@example.net,DE,2020-06-06
493,Rose-Marie Zimmer,aalbers@example.com,AT,2020-06-02
239,Pius Stiebitz B.Eng.,ischaaf@example.org,GB,2020-06-01
117,Rosa Müller,anett92@example.org,FR,2020-05-17
177,Pierre Pieper-Davids,hannah23@example.net,UNKNOWN,2020-05-12
120,Prof. Anatoli Bachmann,gunda24@example.org,AT,2020-05-04
316,Mechthilde Wiek-Loos,georgwerner@example.net,GB,2020-04-23
213,Herr Phillip Baum B.Eng.,reinhardtloewer@example.net,FR,2020-04-09
18,Vanessa Schmiedt,hoerlemichel@example.com,PL,2020-04-05
154,Magrit Jäntsch,grein-grothgerold@example.org,CH,2020-03-30
128,Ing. Pauline Hartmann,karolina06@example.net,CH,2020-03-27
342,Wenke Hentschel,marliesehoevel@example.org,AT,2020-03-19
186,Dipl.-Ing. Veronica Steckel B.Eng.,alberscosimo@example.org,FR,2020-03-13
411,Sibylla Eberhardt,irmtraud98@example.net,GB,2020-02-23
223,Tilo Hahn,grein-grothotfried@example.org,BE,2020-02-11
471,Henriette Ernst,dietlindgutknecht@example.org,IT,2020-02-09
11,Valeri Stolze,ziegertmarianna@example.com,DE,2020-01-27
509,Isabell Jukn,vollbrechtsigrun@example.org,ES,2020-01-24
17,Hans-Josef Schacht,hentschelgereon@example.org,UNKNOWN,2020-01-14
83,Marit Rädel,fredykoehler@example.com,PL,2020-01-05
```
