```csv
order_id,customer_id,product_id,quantity,unit_price_eur,ordered_at,total_eur,order_year,order_month
151,341,77,1,437.92,2024-04-07,437.92,2024,4
152,374,63,2,93.84,2024-04-22,187.68,2024,4
153,4,35,4,231.13,2024-07-25,924.52,2024,7
154,212,57,2,403.58,2024-01-26,807.16,2024,1
155,325,73,3,314.11,2024-08-31,942.33,2024,8
156,458,77,5,437.92,2024-02-01,2189.6,2024,2
157,463,86,2,493.98,2024-09-18,987.96,2024,9
158,26,16,4,109.64,2024-01-17,438.56,2024,1
159,162,27,3,199.27,2024-02-22,597.81,2024,2
160,155,21,2,375.43,2024-08-10,750.86,2024,8
161,418,8,4,170.92,2024-04-10,683.68,2024,4
162,321,2,4,248.4,2024-10-29,993.6,2024,10
163,360,6,5,432.98,2024-08-19,2164.9,2024,8
164,231,53,3,474.16,2024-07-04,1422.48,2024,7
165,289,89,3,452.72,2024-02-17,1358.16,2024,2
166,181,9,2,270.25,2024-04-19,540.5,2024,4
167,11,42,2,220.34,2024-02-28,440.68,2024,2
168,116,68,1,161.95,2024-07-27,161.95,2024,7
169,151,87,1,282.68,2024-09-08,282.68,2024,9
170,368,100,5,51.01,2024-10-14,255.05,2024,10
171,349,46,2,397.38,2024-06-17,794.76,2024,6
172,436,5,5,456.82,2024-03-22,2284.1,2024,3
173,179,93,2,423.47,2024-11-17,846.94,2024,11
174,93,12,4,106.87,2024-01-09,427.48,2024,1
175,441,43,1,415.6,2024-05-26,415.6,2024,5
176,413,37,3,480.72,2024-02-28,1442.16,2024,2
177,373,10,4,6.53,2024-01-13,26.12,2024,1
178,236,28,2,342.42,2024-10-15,684.84,2024,10
179,411,19,4,70.41,2024-05-04,281.64,2024,5
180,59,93,3,423.47,2024-09-23,1270.41,2024,9
181,437,11,2,162.53,2024-02-25,325.06,2024,2
182,236,74,5,127.75,2024-05-24,638.75,2024,5
183,353,40,4,126.14,2024-02-10,504.56,2024,2
184,261,77,4,437.92,2024-11-17,1751.68,2024,11
185,220,97,2,147.62,2024-11-18,295.24,2024,11
186,26,97,1,147.62,2024-05-25,147.62,2024,5
187,430,22,5,315.56,2024-10-04,1577.8,2024,10
188,203,4,4,98.29,2024-04-07,393.16,2024,4
189,500,46,4,397.38,2024-03-07,1589.52,2024,3
190,388,69,1,48.08,2024-05-24,48.08,2024,5
191,172,18,1,391.67,2024-06-09,391.67,2024,6
192,155,6,3,432.98,2024-03-22,1298.94,2024,3
193,338,94,2,256.37,2024-05-07,512.74,2024,5
194,157,55,4,291.13,2024-01-31,1164.52,2024,1
195,434,92,2,250.0,2024-02-07,500.0,2024,2
196,467,32,3,410.42,2024-05-20,1231.26,2024,5
197,75,55,1,291.13,2024-12-25,291.13,2024,12
198,58,85,1,112.29,2024-07-06,112.29,2024,7
199,104,74,4,127.75,2024-05-09,511.0,2024,5
200,312,88,4,215.51,2024-12-04,862.04,2024,12
201,371,27,3,199.27,2024-11-22,597.81,2024,11
202,208,92,3,250.0,2024-05-01,750.0,2024,5
203,228,8,4,170.92,2024-10-23,683.68,2024,10
204,415,89,4,452.72,2024-10-02,1810.88,2024,10
205,241,41,4,462.36,2024-12-08,1849.44,2024,12
206,197,38,1,353.73,2024-03-01,353.73,2024,3
207,21,12,1,106.87,2024-01-19,106.87,2024,1
208,188,90,1,40.81,2024-07-05,40.81,2024,7
209,14,73,1,314.11,2024-08-29,314.11,2024,8
210,52,39,4,399.88,2024-09-12,1599.52,2024,9
211,443,97,1,147.62,2024-09-05,147.62,2024,9
212,35,90,3,40.81,2024-01-22,122.43,2024,1
213,338,4,2,98.29,2024-05-04,196.58,2024,5
214,87,47,1,206.57,2024-02-10,206.57,2024,2
215,176,42,1,220.34,2024-10-14,220.34,2024,10
216,77,50,3,267.96,2024-12-07,803.88,2024,12
217,358,18,1,391.67,2024-07-03,391.67,2024,7
218,384,72,3,321.77,2024-12-05,965.31,2024,12
219,276,76,4,253.57,2024-12-13,1014.28,2024,12
220,384,8,2,170.92,2024-01-23,341.84,2024,1
221,72,75,2,57.49,2024-06-14,114.98,2024,6
222,418,69,1,48.08,2024-12-29,48.08,2024,12
223,269,43,4,415.6,2024-12-07,1662.4,2024,12
224,100,85,5,112.29,2024-05-15,561.45,2024,5
225,126,88,3,215.51,2024-09-01,646.53,2024,9
226,344,98,4,408.32,2024-02-02,1633.28,2024,2
227,439,58,3,112.52,2024-12-25,337.56,2024,12
228,71,85,5,112.29,2024-07-23,561.45,2024,7
229,250,58,3,112.52,2024-04-02,337.56,2024,4
230,112,47,3,206.57,2024-12-11,619.71,2024,12
231,425,45,4,250.18,2024-09-12,1000.72,2024,9
232,114,82,1,378.23,2024-03-30,378.23,2024,3
233,476,38,1,353.73,2024-04-16,353.73,2024,4
234,235,87,4,282.68,2024-07-29,1130.72,2024,7
235,375,4,1,98.29,2024-03-28,98.29,2024,3
236,246,12,3,106.87,2024-01-06,320.61,2024,1
237,107,23,5,309.87,2024-07-02,1549.35,2024,7
238,137,39,3,399.88,2024-05-29,1199.64,2024,5
239,1,42,4,220.34,2024-02-26,881.36,2024,2
240,454,72,4,321.77,2024-06-09,1287.08,2024,6
241,61,50,3,267.96,2024-11-26,803.88,2024,11
242,350,64,1,152.94,2024-04-08,152.94,2024,4
243,119,1,3,494.35,2024-08-10,1483.05,2024,8
244,33,62,4,169.9,2024-12-08,679.6,2024,12
245,412,6,5,432.98,2024-02-27,2164.9,2024,2
246,422,92,3,250.0,2024-02-15,750.0,2024,2
247,375,47,5,206.57,2024-03-23,1032.85,2024,3
248,179,45,3,250.18,2024-05-10,750.54,2024,5
249,1,25,2,404.89,2024-03-07,809.78,2024,3
250,432,6,5,432.98,2024-02-26,2164.9,2024,2
251,359,54,3,117.77,2024-09-09,353.31,2024,9
252,115,77,4,437.92,2024-05-18,1751.68,2024,5
253,394,74,1,127.75,2024-02-26,127.75,2024,2
254,22,91,3,5.29,2024-12-15,15.87,2024,12
255,363,91,4,5.29,2024-04-05,21.16,2024,4
256,360,8,4,170.92,2024-07-24,683.68,2024,7
257,165,16,1,109.64,2024-07-08,109.64,2024,7
258,373,54,4,117.77,2024-08-15,471.08,2024,8
259,35,28,4,342.42,2024-07-13,1369.68,2024,7
260,121,17,5,458.11,2024-06-13,2290.55,2024,6
261,399,55,2,291.13,2024-12-17,582.26,2024,12
262,254,93,2,423.47,2024-10-23,846.94,2024,10
263,460,62,4,169.9,2024-10-28,679.6,2024,10
264,409,62,4,169.9,2024-07-24,679.6,2024,7
265,154,57,4,403.58,2024-11-22,1614.32,2024,11
266,333,2,2,248.4,2024-05-28,496.8,2024,5
267,78,20,3,23.5,2024-03-21,70.5,2024,3
268,403,40,2,126.14,2024-08-30,252.28,2024,8
269,158,2,3,248.4,2024-02-28,745.2,2024,2
270,401,62,4,169.9,2024-01-08,679.6,2024,1
271,147,92,5,250.0,2024-01-18,1250.0,2024,1
272,349,91,5,5.29,2024-07-24,26.45,2024,7
273,258,32,5,410.42,2024-05-20,2052.1,2024,5
274,150,18,5,391.67,2024-07-26,1958.35,2024,7
275,377,53,5,474.16,2024-02-18,2370.8,2024,2
276,206,96,5,180.87,2024-09-23,904.35,2024,9
277,443,14,1,95.41,2024-06-30,95.41,2024,6
278,257,68,5,161.95,2024-12-18,809.75,2024,12
279,369,15,4,383.68,2024-09-29,1534.72,2024,9
280,36,33,4,85.05,2024-02-16,340.2,2024,2
281,203,16,3,109.64,2024-06-20,328.92,2024,6
282,252,64,1,152.94,2024-12-12,152.94,2024,12
283,41,79,4,146.97,2024-01-04,587.88,2024,1
284,221,31,2,119.81,2024-09-04,239.62,2024,9
285,407,72,5,321.77,2024-11-24,1608.85,2024,11
286,498,71,5,131.74,2024-08-02,658.7,2024,8
287,194,97,3,147.62,2024-03-01,442.86,2024,3
288,173,45,5,250.18,2024-12-15,1250.9,2024,12
289,324,64,2,152.94,2024-10-24,305.88,2024,10
290,141,96,1,180.87,2024-12-21,180.87,2024,12
291,253,19,4,70.41,2024-10-12,281.64,2024,10
292,125,69,1,48.08,2024-07-04,48.08,2024,7
293,52,33,4,85.05,2024-01-02,340.2,2024,1
294,89,26,2,243.71,2024-08-26,487.42,2024,8
295,31,53,3,474.16,2024-01-15,1422.48,2024,1
296,14,44,3,12.36,2024-05-30,37.08,2024,5
297,333,56,4,499.44,2024-02-22,1997.76,2024,2
298,144,67,5,315.24,2024-04-06,1576.2,2024,4
299,179,2,2,248.4,2024-10-10,496.8,2024,10
300,454,98,2,408.32,2024-02-25,816.64,2024,2
301,120,12,3,106.87,2024-03-07,320.61,2024,3
302,105,52,2,316.79,2024-12-22,633.58,2024,12
303,261,92,3,250.0,2024-01-02,750.0,2024,1
304,268,33,4,85.05,2024-06-28,340.2,2024,6
305,298,52,2,316.79,2024-09-01,633.58,2024,9
306,393,98,1,408.32,2024-03-07,408.32,2024,3
307,100,37,2,480.72,2024-07-02,961.44,2024,7
308,475,88,2,215.51,2024-05-21,431.02,2024,5
309,63,64,5,152.94,2024-07-07,764.7,2024,7
310,329,15,5,383.68,2024-11-12,1918.4,2024,11
311,109,84,3,170.79,2024-07-01,512.37,2024,7
312,483,87,1,282.68,2024-05-19,282.68,2024,5
313,445,93,2,423.47,2024-04-18,846.94,2024,4
314,49,94,2,256.37,2024-05-10,512.74,2024,5
315,261,78,5,194.59,2024-08-22,972.95,2024,8
316,443,71,1,131.74,2024-10-23,131.74,2024,10
317,171,19,1,70.41,2024-02-04,70.41,2024,2
318,39,62,2,169.9,2024-07-10,339.8,2024,7
319,469,48,2,128.43,2024-03-08,256.86,2024,3
320,380,86,5,493.98,2024-09-06,2469.9,2024,9
321,230,99,5,67.73,2024-04-07,338.65,2024,4
322,423,56,3,499.44,2024-11-21,1498.32,2024,11
323,73,70,4,142.29,2024-06-09,569.16,2024,6
324,330,8,1,170.92,2024-05-01,170.92,2024,5
325,141,98,5,408.32,2024-01-31,2041.6,2024,1
326,27,93,3,423.47,2024-06-08,1270.41,2024,6
327,254,7,4,114.17,2024-08-28,456.68,2024,8
328,149,83,3,272.59,2024-05-18,817.77,2024,5
329,293,34,4,207.18,2024-11-19,828.72,2024,11
330,233,50,5,267.96,2024-10-31,1339.8,2024,10
331,178,26,1,243.71,2024-11-02,243.71,2024,11
332,26,100,4,51.01,2024-03-11,204.04,2024,3
333,490,56,2,499.44,2024-10-19,998.88,2024,10
334,91,34,2,207.18,2024-09-14,414.36,2024,9
335,74,51,1,117.56,2024-06-20,117.56,2024,6
336,386,90,1,40.81,2024-11-04,40.81,2024,11
337,83,30,5,233.41,2024-09-09,1167.05,2024,9
338,374,42,5,220.34,2024-04-22,1101.7,2024,4
339,486,15,3,383.68,2024-12-26,1151.04,2024,12
340,345,30,2,233.41,2024-10-28,466.82,2024,10
341,243,70,4,142.29,2024-01-31,569.16,2024,1
342,254,53,2,474.16,2024-07-24,948.32,2024,7
343,51,99,3,67.73,2024-02-02,203.19,2024,2
344,213,14,4,95.41,2024-02-26,381.64,2024,2
345,22,19,3,70.41,2024-07-21,211.23,2024,7
346,132,82,3,378.23,2024-08-27,1134.69,2024,8
347,124,11,5,162.53,2024-04-11,812.65,2024,4
348,127,12,2,106.87,2024-01-17,213.74,2024,1
349,177,87,2,282.68,2024-07-18,565.36,2024,7
350,392,9,4,270.25,2024-05-04,1081.0,2024,5
351,453,96,5,180.87,2024-12-12,904.35,2024,12
352,430,17,2,458.11,2024-09-14,916.22,2024,9
353,380,92,1,250.0,2024-12-01,250.0,2024,12
354,339,6,3,432.98,2024-03-27,1298.94,2024,3
355,5,52,2,316.79,2024-09-02,633.58,2024,9
356,157,37,3,480.72,2024-07-23,1442.16,2024,7
357,210,36,3,46.64,2024-03-08,139.92,2024,3
358,190,18,5,391.67,2024-03-21,1958.35,2024,3
359,205,26,4,243.71,2024-07-01,974.84,2024,7
360,302,68,5,161.95,2024-11-14,809.75,2024,11
361,308,70,4,142.29,2024-01-09,569.16,2024,1
362,443,32,5,410.42,2024-01-31,2052.1,2024,1
363,120,83,3,272.59,2024-12-18,817.77,2024,12
364,450,93,2,423.47,2024-01-17,846.94,2024,1
365,214,79,4,146.97,2024-07-20,587.88,2024,7
366,396,27,1,199.27,2024-06-01,199.27,2024,6
367,221,57,1,403.58,2024-10-08,403.58,2024,10
368,421,34,1,207.18,2024-10-20,207.18,2024,10
369,170,54,1,117.77,2024-04-22,117.77,2024,4
370,450,98,3,408.32,2024-03-24,1224.96,2024,3
371,76,94,4,256.37,2024-07-15,1025.48,2024,7
372,360,50,4,267.96,2024-01-28,1071.84,2024,1
373,95,10,3,6.53,2024-02-23,19.59,2024,2
374,273,53,1,474.16,2024-07-21,474.16,2024,7
375,362,34,3,207.18,2024-05-28,621.54,2024,5
376,434,23,3,309.87,2024-05-21,929.61,2024,5
377,78,78,3,194.59,2024-05-25,583.77,2024,5
378,1,85,3,112.29,2024-12-31,336.87,2024,12
379,205,77,2,437.92,2024-07-07,875.84,2024,7
380,200,35,3,231.13,2024-11-14,693.39,2024,11
381,295,68,3,161.95,2024-02-21,485.85,2024,2
382,223,96,3,180.87,2024-05-31,542.61,2024,5
383,387,26,5,243.71,2024-03-02,1218.55,2024,3
384,171,69,2,48.08,2024-05-12,96.16,2024,5
385,352,2,1,248.4,2024-05-22,248.4,2024,5
386,358,6,2,432.98,2024-01-10,865.96,2024,1
387,94,64,2,152.94,2024-06-26,305.88,2024,6
388,443,20,5,23.5,2024-11-02,117.5,2024,11
389,41,79,5,146.97,2024-04-12,734.85,2024,4
390,494,52,4,316.79,2024-10-05,1267.16,2024,10
391,252,78,1,194.59,2024-01-02,194.59,2024,1
392,225,73,2,314.11,2024-03-23,628.22,2024,3
393,477,52,2,316.79,2024-01-03,633.58,2024,1
394,16,5,3,456.82,2024-07-12,1370.46,2024,7
395,178,44,4,12.36,2024-11-26,49.44,2024,11
396,386,100,2,51.01,2024-08-03,102.02,2024,8
397,32,60,2,495.06,2024-03-07,990.12,2024,3
398,66,91,5,5.29,2024-07-22,26.45,2024,7
399,258,25,5,404.89,2024-01-01,2024.45,2024,1
400,220,16,5,109.64,2024-05-14,548.2,2024,5
401,75,3,2,155.17,2024-08-16,310.34,2024,8
402,131,10,1,6.53,2024-06-22,6.53,2024,6
403,468,75,5,57.49,2024-06-28,287.45,2024,6
404,54,70,3,142.29,2024-05-05,426.87,2024,5
405,102,86,1,493.98,2024-01-21,493.98,2024,1
406,316,76,3,253.57,2024-01-29,760.71,2024,1
407,164,83,5,272.59,2024-11-03,1362.95,2024,11
408,285,79,1,146.97,2024-08-10,146.97,2024,8
409,364,19,4,70.41,2024-04-20,281.64,2024,4
410,311,1,3,494.35,2024-08-04,1483.05,2024,8
411,445,33,5,85.05,2024-06-14,425.25,2024,6
412,217,30,2,233.41,2024-09-23,466.82,2024,9
413,117,93,2,423.47,2024-08-25,846.94,2024,8
414,253,10,3,6.53,2024-04-22,19.59,2024,4
415,484,39,4,399.88,2024-12-21,1599.52,2024,12
416,17,54,1,117.77,2024-05-01,117.77,2024,5
417,308,25,2,404.89,2024-03-10,809.78,2024,3
418,344,82,1,378.23,2024-06-08,378.23,2024,6
419,265,79,4,146.97,2024-09-10,587.88,2024,9
420,289,37,3,480.72,2024-06-24,1442.16,2024,6
421,243,17,3,458.11,2024-03-23,1374.33,2024,3
422,34,47,4,206.57,2024-04-03,826.28,2024,4
423,263,71,3,131.74,2024-05-27,395.22,2024,5
424,214,88,4,215.51,2024-12-31,862.04,2024,12
425,273,91,3,5.29,2024-04-23,15.87,2024,4
426,56,52,5,316.79,2024-01-13,1583.95,2024,1
427,255,75,1,57.49,2024-09-16,57.49,2024,9
428,17,86,2,493.98,2024-05-09,987.96,2024,5
429,438,73,5,314.11,2024-12-03,1570.55,2024,12
430,367,39,2,399.88,2024-02-28,799.76,2024,2
431,254,27,4,199.27,2024-04-06,797.08,2024,4
432,498,38,2,353.73,2024-07-02,707.46,2024,7
433,273,25,1,404.89,2024-10-30,404.89,2024,10
434,478,29,1,337.3,2024-06-04,337.3,2024,6
435,48,90,3,40.81,2024-04-30,122.43,2024,4
436,70,36,4,46.64,2024-10-31,186.56,2024,10
437,36,68,1,161.95,2024-09-09,161.95,2024,9
438,288,62,4,169.9,2024-07-08,679.6,2024,7
439,232,28,3,342.42,2024-04-04,1027.26,2024,4
440,204,60,3,495.06,2024-12-21,1485.18,2024,12
441,374,89,5,452.72,2024-08-15,2263.6,2024,8
442,289,93,2,423.47,2024-08-18,846.94,2024,8
443,383,95,5,411.77,2024-08-22,2058.85,2024,8
444,342,68,5,161.95,2024-10-31,809.75,2024,10
445,132,90,4,40.81,2024-08-26,163.24,2024,8
446,469,60,4,495.06,2024-12-29,1980.24,2024,12
447,5,87,4,282.68,2024-09-11,1130.72,2024,9
448,458,8,3,170.92,2024-01-11,512.76,2024,1
449,382,84,3,170.79,2024-02-01,512.37,2024,2
450,65,77,5,437.92,2024-08-29,2189.6,2024,8
451,127,83,3,272.59,2024-04-13,817.77,2024,4
452,139,17,2,458.11,2024-11-10,916.22,2024,11
453,416,59,3,459.75,2024-01-29,1379.25,2024,1
454,270,68,1,161.95,2024-09-22,161.95,2024,9
455,469,81,5,437.82,2024-05-07,2189.1,2024,5
456,412,73,1,314.11,2024-10-24,314.11,2024,10
457,225,61,3,63.42,2024-07-29,190.26,2024,7
458,442,68,3,161.95,2024-09-15,485.85,2024,9
459,152,9,2,270.25,2024-04-13,540.5,2024,4
460,387,15,5,383.68,2024-06-29,1918.4,2024,6
461,154,60,5,495.06,2024-09-23,2475.3,2024,9
462,449,56,5,499.44,2024-04-10,2497.2,2024,4
463,284,48,4,128.43,2024-11-08,513.72,2024,11
464,49,29,4,337.3,2024-09-07,1349.2,2024,9
465,405,10,3,6.53,2024-06-27,19.59,2024,6
466,273,26,3,243.71,2024-05-09,731.13,2024,5
467,402,8,3,170.92,2024-02-08,512.76,2024,2
468,131,17,2,458.11,2024-05-25,916.22,2024,5
469,383,32,1,410.42,2024-07-20,410.42,2024,7
470,94,82,4,378.23,2024-08-17,1512.92,2024,8
471,26,62,1,169.9,2024-01-24,169.9,2024,1
472,377,84,2,170.79,2024-05-09,341.58,2024,5
473,157,26,2,243.71,2024-01-16,487.42,2024,1
474,421,46,2,397.38,2024-01-11,794.76,2024,1
475,104,96,1,180.87,2024-09-03,180.87,2024,9
476,24,38,3,353.73,2024-01-17,1061.19,2024,1
477,181,56,5,499.44,2024-10-21,2497.2,2024,10
478,460,73,5,314.11,2024-03-15,1570.55,2024,3
479,201,94,3,256.37,2024-06-17,769.11,2024,6
480,59,9,3,270.25,2024-11-04,810.75,2024,11
481,154,82,2,378.23,2024-05-12,756.46,2024,5
482,219,23,4,309.87,2024-09-13,1239.48,2024,9
483,310,41,5,462.36,2024-02-07,2311.8,2024,2
484,455,72,2,321.77,2024-05-31,643.54,2024,5
485,433,50,5,267.96,2024-02-27,1339.8,2024,2
486,481,96,1,180.87,2024-07-24,180.87,2024,7
487,254,90,2,40.81,2024-10-20,81.62,2024,10
488,466,98,4,408.32,2024-07-29,1633.28,2024,7
489,333,72,4,321.77,2024-01-20,1287.08,2024,1
490,242,38,4,353.73,2024-05-18,1414.92,2024,5
491,351,4,1,98.29,2024-11-28,98.29,2024,11
