```csv
customer_id,full_name,email,country,registered_at
344,  Madeleine Benthin-Steckel  ,hofmannsibilla@example.net,Italy,2024-01-26
181,  Götz Steinberg  ,peukerth-dieter@example.net,France,2025-06-19
103,Herwig Siering,selma00@example.net,Belgium,2020-07-08
107,Ing. Heinz Schleich,kitzmannbernadette@example.com,DE,2024-07-29
133,Jurij Dussen van,angelique58@example.net,Belgien,2024-11-12
320,Herr Hans-Ludwig Siering,doerthe93@example.org,OEsterreich,2020-07-23
190,Dr. Hans-H. Sauer,peukertheinz-guenther@example.com,SUI,2022-01-02
314,Herr Ioannis Girschner,dfliegner@example.org,,2024-07-29
139,Immo Klapp,selimfinke@example.org,Großbritannien,2021-06-18
235,Herr Wilfried Rädel,hasanmargraf@example.com,France,2022-01-25
46,Veronica Heidrich,cjaentsch@example.com,,2021-08-03
165,Ulrike Zobel,edeltrauthiller@example.com,ITA,2020-10-09
251,Prof. Gertraut Peukert,mjunck@example.org,GER,2024-12-18
500,Dipl.-Ing. Hildegart Wende,sybilla97@example.org,BE,2023-09-05
6,Univ.Prof. Emanuel Wesack MBA.,susan06@example.net,Belgium,2025-06-18
395,Elias Gude,ilonka64@example.net,ES,2020-03-12
482,Frau Rita Schwital MBA.,qharloff@example.org,Italy,2022-05-25
278,Britta Fröhlich,constantinjockel@example.net,ES,2024-05-05
182,Ing. Nuray Tröst B.Sc.,naserrosl@example.org,,2023-04-05
285,Jens-Peter Juncken,edelgard59@example.org,Austria,2024-02-03
45,Gerhart Gumprich B.A.,danny41@example.com,,2020-10-08
514,Ing.  Herlinde  Kensy  B.Sc.,vad.im90@example.org,Niederlande,2025-05-28
227,  Frau Bianka Holzapfel  ,horst-guenter31@example.com,Schweiz,2024-02-01
147,Sven Krebs,staudetimo@example.com,deutschland,2025-10-19
183,Dipl.-Ing. Orhan Heidrich,heringmicha@example.com,Netherlands,2025-08-02
483,Folkert Zahn,girschnerellinor@example.com,Niederlande,2023-10-26
245,Gregor Dussen van,eckbauerlidwina@example.net,BE,2022-07-03
358,Dipl.-Ing. Ilonka Börner B.A.,kristinstiebitz@example.org,Belgien,2025-06-01
119,Herta Huhn,nikolaos45@example.net,,2024-06-03
174,Ing. Valentine Koch II,mlachmann@example.com,Spanien,2020-06-14
144,  Herr Balthasar Loos  ,rognerheinz-juergen@example.net,deutschland,2023-08-03
238,Frau Uta Döhn MBA.,mikhail16@example.org,England,2025-12-19
117,Karolin Römer B.Sc.,josephine23@example.com,Spain,2023-04-24
331,Univ.Prof. Ester Fechner MBA.,friederike56@example.com,FR,2023-09-17
264,Willy Zimmer,tatianahoerle@example.net,ES,2022-02-22
439,Claas Hörle,kseidel@example.net,Frankreich,2023-12-28
127,Stanislaus Briemer,francoisegerlach@example.
